Date,Close,High,Low,Open,Volume
2008-01-25,35.76409149169922,35.93300562471179,34.32062754102647,35.625885989724104,12550722
2008-01-28,36.14798355102539,36.42439033216919,32.40112311372923,35.27269193942354,13601109
2008-01-29,35.549102783203125,36.76222689509756,35.01164347183303,36.24012189782182,7679877
2008-01-30,33.583534240722656,35.7794383394471,33.13820919670669,35.62587855400377,9016102
2008-01-31,31.387630462646484,34.028859807633005,31.01908736591973,33.9367235127543,41538563
2008-02-01,32.47789764404297,32.708237284559935,31.63331896214741,31.92508209024473,9089201
2008-02-04,34.15168762207031,34.550943287006504,33.09212603331468,33.09212603331468,12009385
2008-02-05,35.21126174926758,35.67194104605649,33.47603723114441,34.213123272891615,14593303
2008-02-06,34.90414047241211,35.31875265190115,32.95393279654749,34.243834346486985,12429218
2008-02-07,33.26105499267578,35.610520727796235,33.04607173082633,34.428109663442704,11300078
2008-02-08,32.401119232177734,33.752444351333004,31.802234473464182,33.47603760330186,13514197
2008-02-11,30.113079071044922,32.861800758027925,29.790603121326424,32.861800758027925,15133331
2008-02-12,29.575611114501953,31.218701083704765,29.32991512619305,31.019074264771564,10237627
2008-02-13,29.145647048950195,30.481615578482046,28.546764461036787,30.097716216641743,10395753
2008-02-14,31.694744110107422,32.017220040282105,29.790601315852214,29.790601315852214,12514003
2008-02-15,32.60074234008789,32.86179474753865,30.727312561739538,31.57189118459066,12080990
2008-02-18,32.41647720336914,33.33783799402385,32.14007042412424,33.33783799402385,6977153
2008-02-19,32.06329345703125,33.076788544706496,31.817597362626937,33.0000086453794,7226542
2008-02-20,31.2647762298584,31.771524726899855,30.911589587534596,31.75616833314932,5604999
2008-02-21,31.479761123657227,32.01722031767564,31.09586169935837,31.77152426956683,3874365
2008-02-22,31.080503463745117,31.28013031943394,30.113075722177033,30.43555163603306,2691220
2008-02-25,31.341550827026367,31.72545019206932,30.589108488099644,31.449043482353336,6270186
2008-02-26,31.464397430419922,31.90972024273463,31.310837696326075,31.633313554480587,7139423
2008-02-27,33.3071174621582,34.95020552626612,31.925079721595296,31.925079721595296,43223132
2008-02-28,34.24383544921875,34.50488787919798,33.16891710918969,33.629596397773575,35763847
2008-02-29,33.75244903564453,34.70452055817358,33.19963546286037,34.02885790482455,16477462
2008-03-03,32.33968734741211,33.41460759153577,31.9711443943685,32.27826386903605,10049153
2008-03-04,31.51047706604004,32.67753192647026,30.711967380431584,32.55468492338835,11485198
2008-03-05,32.0940055847168,32.2475653801884,30.74267813489389,31.6640369077235,8581053
2008-03-07,30.450902938842773,31.633313731081348,29.176355889076085,31.633313731081348,14251925
2008-03-10,30.342870712280273,30.558943587706136,28.598851390139508,30.497208779490748,11713659
2008-03-11,32.8431510925293,33.151827253774506,29.3859785052518,30.095932001440424,19665129
2008-03-12,32.009742736816406,33.954403995671164,31.701066412977408,33.73833098765292,12262350
2008-03-13,27.6110897064209,31.484978213464384,26.854833496577857,31.176302038561566,47000084
2008-03-14,29.509450912475586,29.63292055126798,27.811731865686095,28.382781561781382,35798540
2008-03-17,28.351917266845703,28.95383546321735,27.74999907047406,28.95383546321735,19211273
2008-03-18,28.598854064941406,29.154471577533876,27.842595790203326,28.305610035139683,12632937
2008-03-19,28.768625259399414,32.04059120757462,28.58341873125903,29.941592959808116,16449023
2008-03-24,29.04643440246582,29.84899327318553,28.41364784209192,29.84899327318553,11636914
2008-03-25,30.142230987548828,30.327435405591686,29.262503198477457,29.80268641445435,13232423
2008-03-26,29.957027435302734,30.682417234320077,29.632917055032344,29.941593208938592,11448313
2008-03-27,30.49721908569336,30.790463187167116,29.5094555404112,29.5094555404112,17425122
2008-03-28,30.55894660949707,30.79045582654935,29.756389836648978,30.63611565073309,11599511
2008-03-31,30.342870712280273,30.697849522870772,29.941591318864234,30.558943587706136,9914705
2008-04-01,30.40460968017578,30.836757583494034,30.018764459361783,30.55894776850138,6034588
2008-04-02,30.898487091064453,31.79364910554949,30.558942517752204,30.558942517752204,6087024
2008-04-03,30.651552200317383,31.114566482819125,30.40461083098091,30.975662616737477,3883474
2008-04-04,30.49721908569336,30.852198016245115,29.91073506943528,30.852198016245115,5906537
2008-04-07,30.37373924255371,30.682415377782526,30.018760431034167,30.543511535598363,4088729
2008-04-08,29.602054595947266,30.38917931078678,29.385981678412442,30.327442397195902,5753811
2008-04-09,29.67922592163086,29.94159945114415,29.33968124420827,29.694660151212716,3776374
2008-04-10,30.265701293945312,30.48177416662451,29.524879418089768,29.632914807757377,7075297
2008-04-11,30.40460968017578,30.713285856826978,30.095933503524584,30.55894776850138,4012660
2008-04-15,30.867624282836914,31.02196236238422,29.694654459608593,30.219403511400582,6362785
2008-04-16,30.45090675354004,31.392369337575072,30.327435049616803,31.176296472389303,4725794
2008-04-17,31.623876571655273,32.34926420046911,30.57437650356864,30.913921074226298,14831167
2008-04-21,32.13319778442383,32.688815332782376,31.79365523895341,32.10233142211434,7639361
2008-04-22,32.65793991088867,33.02835292634475,31.793648457074877,32.10232457439235,8814769
2008-04-23,32.68881607055664,33.07466130821619,32.2566702417157,32.71968452690716,5265604
2008-04-24,31.53128433227539,33.09009970758636,31.253476563479023,33.02836488044769,8801780
2008-04-25,31.793657302856445,32.24123737882584,31.36150936237141,32.10233350605527,4095990
2008-04-28,31.917116165161133,32.53446836301652,31.793646562927563,31.824512916814072,4708244
2008-04-29,32.36470031738281,32.673376456629484,31.947988785406242,32.102326855029574,6497143
2008-04-30,32.58077621459961,32.997489878526245,32.41100599696099,32.68881371068259,6331377
2008-05-02,32.874027252197266,33.80005595300906,32.812290330800735,33.07466596670194,5658418
2008-05-05,32.71968460083008,33.49137507789264,32.50360959257705,33.306168526059864,7642293
2008-05-06,32.441864013671875,33.09008463675852,32.2566596166069,32.457298236763215,5061166
2008-05-07,31.978864669799805,32.62708559265986,31.48498395588494,32.411012649488065,4303106
2008-05-08,31.593015670776367,31.917126094145548,31.407811209811417,31.73191953983618,3642073
2008-05-09,31.407806396484375,32.22579735041195,30.92935794896231,31.176299285748932,8621761
2008-05-12,31.407806396484375,31.63931350721981,30.713282970933953,31.40780639648437,4890395
2008-05-13,31.500411987304688,31.731919130533026,31.238038480985875,31.54671467195699,5056766
2008-05-14,31.546720504760742,31.71649285985365,30.867633177733893,30.867633177733893,2982486
2008-05-15,31.562143325805664,31.917120045390245,30.867622018783987,30.867622018783987,2646760
2008-05-16,31.809085845947266,31.90168911511756,31.42324063552459,31.793653712205753,4422288
2008-05-20,31.747352600097656,31.870824329542188,31.42324218865423,31.48497910004867,3464912
2008-05-21,31.94799041748047,32.41100465000371,31.02196195243398,31.02196195243398,3419088
2008-05-22,31.51584815979004,31.67018626479699,31.17630558478147,31.17630558478147,3558000
2008-05-23,30.99110221862793,31.76279282327402,30.867632559222454,31.330646922010104,4417028
2008-05-26,30.75958824157715,30.944794783112776,29.324242778036705,29.324242778036705,2605807
2008-05-27,29.83355140686035,31.14542477934869,29.694647586089147,30.805880245602467,3316550
2008-05-28,30.929363250732422,31.114567715061217,29.416848611986076,29.941597734267685,4505700
2008-05-29,31.438684463500977,31.793663421501503,30.528089907490735,31.25347996194603,11026212
2008-05-30,30.435468673706055,31.639306644415257,30.311999078766284,31.515834956131837,4023430
2008-06-02,29.1390323638916,30.867619419830636,28.70688455323492,30.250265105557684,4431595
2008-06-03,28.058664321899414,29.015558951879672,27.796288806146272,28.706882859625964,6240766
2008-06-04,27.194374084472656,28.228437860700044,27.024601794840105,27.93519595679508,5762089
2008-06-05,27.148073196411133,27.348713949492996,26.23747897450701,27.163507422547294,9721099
2008-06-06,26.854829788208008,27.981498927028685,26.46898462286065,27.00916785434695,6317089
2008-06-09,26.48442840576172,27.132649354810837,25.311458261139126,26.54616323582717,6500809
2008-06-10,26.299224853515625,26.51529992366703,25.69730652764599,26.237490016334508,6717902
2008-06-11,26.422687530517578,26.854833335450966,26.2374809893494,26.546157162400185,2586175
2008-06-12,26.607891082763672,26.7622291640943,25.31145161825526,26.083142024908387,3244212
2008-06-13,26.438112258911133,26.823957336594646,26.16030254697289,26.56158184643245,4248430
2008-06-16,27.36415672302246,27.78086839879704,26.57703187765523,26.66963517005339,4354615
2008-06-17,28.18214225769043,28.398215167513257,26.885702705409113,27.74999643804477,4736084
2008-06-18,28.151268005371094,28.768622338715186,28.08953320003986,28.08953320003986,5055019
2008-06-19,27.549354553222656,28.08953785269697,27.101774523755655,27.595657234898443,4221271
2008-06-20,26.916568756103516,27.888899979064572,26.56159198645787,27.780862478731905,3837789
2008-06-23,25.975107192993164,26.793100363893323,25.71273368384529,26.700497086934607,4516050
2008-06-24,25.17255210876465,26.360956377478793,24.910176487876207,25.975109014206854,5238203
2008-06-25,24.478023529052734,24.98733830041731,23.922406082708868,24.694096398924252,3933879
2008-06-26,25.867067337036133,26.97830228294185,24.616928546228213,24.616928546228213,18253250
2008-06-27,24.72496795654297,25.558395348044883,24.586064089074117,25.002777784825074,6821283
2008-06-30,24.231082916259766,24.94103844656327,23.536561611399737,24.709531344943258,4596315
2008-07-01,22.51793098449707,24.231084034192502,21.65363734657158,24.231084034192502,6202295
2008-07-02,23.505695343017578,23.752636693009574,21.8079764401709,22.53336626327035,5245963
2008-07-03,22.888341903686523,23.505694202027502,22.22468902030761,23.30505554240433,4726793
2008-07-04,23.197021484375,23.644601548213572,22.37903040540604,22.533368502822405,4862814
2008-07-07,23.70633316040039,24.66323007222547,23.505694498248747,23.505694498248747,5528014
2008-07-08,24.400861740112305,25.002779946753304,21.916015672332236,21.916015672332236,8354280
2008-07-09,26.098569869995117,26.20660524450284,24.724959607357256,24.724959607357256,6860769
2008-07-10,27.24066925048828,27.5647795401936,25.37317862251341,26.098568218837524,7216175
2008-07-11,25.944238662719727,27.842596261773604,25.743597897175864,27.5030537324093,6040791
2008-07-14,25.959672927856445,26.88570360278813,25.311454176752,25.311454176752,5942149
2008-07-15,24.87930679321289,25.58926247328536,24.694102328853415,25.311454730073915,3693378
2008-07-16,24.200214385986328,25.311449307454684,23.783500767099692,24.879301463175207,6973872
2008-07-17,25.434917449951172,25.620123957244484,24.69409560746571,24.69409560746571,5038238
2008-07-18,26.854829788208008,27.070902662133726,25.141676835396943,25.897932940808964,5983177
2008-07-21,28.367345809936523,28.537118111637376,26.870265640407318,27.317845640641124,8754188
2008-07-22,29.524885177612305,29.787258683710597,28.120408091205267,28.367349462443492,12631056
2008-07-23,31.608457565307617,32.22581010494172,30.28114918642532,30.836766890764995,12798869
2008-07-24,30.49721908569336,32.194938398734315,28.598861054812723,28.598861054812723,10764301
2008-07-25,30.55894660949707,31.546712011993513,29.401410990956748,30.173101403316963,10710381
2008-07-28,30.3120174407959,31.160877176913356,29.972472709010948,30.558956780263227,5533881
2008-07-29,29.092727661132812,30.095924950136318,28.861220594439693,29.632910816750083,5145929
2008-07-30,30.3120174407959,30.558956780263227,29.355120173652796,29.355120173652796,7354746
2008-07-31,29.2470703125,30.83675367686747,28.861225140567704,30.83675367686747,6006517
2008-08-01,30.09593391418457,30.2194056425364,27.78086255771137,28.78406014551642,4699412
2008-08-04,30.281139373779297,30.836756898070327,29.49401472214569,29.49401472214569,4301346
2008-08-05,31.639310836791992,31.870817927987723,30.095928135476544,30.40460425707085,9161115
2008-08-06,30.836761474609375,32.76598782211744,30.62068854235738,32.76598782211744,8616591
2008-08-07,30.75958824157715,31.45410963231934,29.802691265883517,29.802691265883517,4809365
2008-08-08,30.23483657836914,30.991092720475933,30.12679908949213,30.404606784684308,4883824
2008-08-11,30.512643814086914,30.96022380219847,30.281136707131548,30.620681301337044,2714705
2008-08-12,29.98789405822754,30.867621880518712,29.756386956923972,30.713281719638985,5801276
2008-08-13,30.111373901367188,30.404615910607326,29.401418130918366,29.632925310846588,2754609
2008-08-14,29.38597297668457,30.25026439089124,29.324236081375123,29.9415882877192,2566362
2008-08-18,29.04643440246582,29.941594448515765,28.768626689786657,29.32424211514498,2963058
2008-08-19,28.506250381469727,29.1699032855269,27.91976442376545,29.000133072868678,2941144
2008-08-20,28.830364227294922,29.061871374173307,28.629723443993665,28.706892492953127,3319410
2008-08-21,28.521682739257812,29.000131172699238,28.18213814950092,28.706887166389176,4138486
2008-08-22,28.22844123840332,29.50944858314374,27.50305350440392,29.50944858314374,4139879
2008-08-25,28.5371150970459,28.922960244995316,28.33647436410586,28.922960244995316,2034227
2008-08-26,28.583419799804688,28.676023067336708,28.058670741582183,28.24387518330202,1489491
2008-08-27,28.01236915588379,28.938397680705307,27.858031068413535,28.737759004331693,4297168
2008-08-28,27.595661163330078,28.398218066506264,27.240682259992436,28.08954185143591,7382078
2008-08-29,28.737756729125977,28.8457942191394,27.96606635287045,28.089535975733686,2219080
2008-09-01,28.722204208374023,28.846609199179525,28.146826380192614,28.67555075491997,3417069
2008-09-02,30.230632781982422,30.355037801539893,28.675557382295203,28.924369530613284,5030404
2008-09-04,29.59305191040039,30.13732755470119,29.344239765450833,29.888515409751633,2813325
2008-09-05,28.939910888671875,29.26647659096572,28.613345186378027,29.235374292003478,3330688
2008-09-08,30.463895797729492,31.692403356918856,30.16843016556218,30.47944484430396,8377948
2008-09-09,30.572734832763672,30.821546876848814,29.87295214520048,30.463881013552975,3737279
2008-09-10,30.308382034301758,30.821555301773998,30.012916464760277,30.41723588326714,3847698
2008-09-11,29.499738693237305,30.168419165024826,29.266477769236655,30.168419165024826,2567354
2008-09-12,29.795207977294922,30.6038468501243,29.313134884231363,29.701903167475695,6093354
2008-09-15,27.913564682006836,29.157622993066404,27.073825743882146,28.706652277147832,6770268
2008-09-16,28.457847595214844,28.706659743985355,26.43625231390954,26.825020637237483,4654621
2008-09-17,27.726959228515625,28.86216167669272,27.369291172408516,28.86216167669272,4674190
2008-09-18,27.664749145507812,28.209024588673046,25.67425693989876,27.3692857553443,6603710
2008-09-19,29.34423828125,29.49974560032769,27.99132376159291,28.317889553496656,9821730
2008-09-22,28.706655502319336,31.41248432023384,28.473394542788974,30.168423760202394,4162514
2008-09-23,28.364538192749023,29.00211856182984,27.835813780292785,28.364538192749023,6569683
2008-09-24,29.017667770385742,29.328682357962773,28.08462400765464,28.45784109090655,5730103
2008-09-25,28.115726470947266,29.219828685002984,27.447043838309423,29.095421583738823,10926783
2008-09-26,27.664749145507812,28.271229183825223,27.18267829749476,28.271229183825223,4967945
2008-09-29,26.638404846191406,28.45783876958311,26.125229553027726,28.45783876958311,7859964
2008-09-30,26.685070037841797,27.680316731652,25.192198942524698,25.192198942524698,6616439
2008-10-01,27.57146453857422,27.835825804395757,26.48291082971971,27.027188738748823,3743739
2008-10-03,27.960220336914062,28.302335133885872,27.21378402595212,27.711408233260084,4681406
2008-10-06,27.384830474853516,27.991308261582656,26.825004014333608,27.649193614577367,5560277
2008-10-07,28.286785125732422,28.893265312038412,27.36929243378635,27.36929243378635,9928258
2008-10-08,28.069072723388672,28.302333662965793,26.156331753334655,27.338189711568603,9985473
2008-10-10,27.898014068603516,28.53559438714208,25.829767930312883,27.960218672716653,9025179
2008-10-13,28.457847595214844,28.675557434437863,27.85136943266388,28.03797907154255,6805621
2008-10-14,27.773622512817383,29.515305867975304,27.555912620723557,28.61336187329566,5099383
2008-10-15,27.540346145629883,28.131272968270128,27.244882734309762,27.61809978593531,5495022
2008-10-16,26.482894897460938,27.151577457628314,25.96972172432063,27.151577457628314,6651066
2008-10-17,24.492408752441406,27.213786799645018,24.13474065785858,27.027179284787128,5586092
2008-10-20,24.772314071655273,25.752011157030395,23.994777706692027,24.585706609585525,7922965
2008-10-21,24.974472045898438,26.28073257356108,24.259138246949185,25.021123378985546,8047276
2008-10-22,23.60601806640625,24.912279210394452,23.372757072508247,24.725671680797934,5408099
2008-10-23,22.455263137817383,23.23279974557531,22.11314618672268,23.015089917243696,6641370
2008-10-24,19.547269821166992,22.082037597796457,19.282906606042594,21.77102304315714,9905588
2008-10-27,18.03885269165039,19.282911207046563,16.17276491855613,19.189606396551262,12878172
2008-10-29,20.41811752319336,21.708827493875415,18.660883462213018,20.526971386593697,13094201
2008-10-31,21.724374771118164,22.39305742353197,20.651374827945695,21.49111382220229,8097887
2008-11-03,22.39305877685547,22.98398570614056,21.615520124275978,22.952883400724353,4951148
2008-11-04,23.372753143310547,23.559362750739233,21.973187415203764,22.082041261868174,4515828
2008-11-05,22.5174617767334,24.507956416204745,22.08204008566029,24.507956416204745,6145587
2008-11-06,21.771028518676758,23.248350133969534,21.320057722868885,22.08204315153777,4896229
2008-11-07,23.466053009033203,24.16583572583042,21.46000753351931,21.61551480391869,8250147
2008-11-10,23.994781494140625,24.539057035525897,23.46605710434976,24.196940137259784,3775177
2008-11-11,23.71486473083496,24.710110825588984,23.17058929207235,24.10363290137968,8900004
2008-11-12,22.71961784362793,24.228039276445188,22.439705588293926,24.228039276445188,5705390
2008-11-14,22.641864776611328,23.637113063374017,22.361952514210877,22.517459795367238,4038880
2008-11-17,23.574914932250977,24.352453660583475,21.460014906378323,24.352453660583475,5361538
2008-11-18,22.29975128173828,23.512707299511725,21.86432960441254,23.512707299511725,6392448
2008-11-19,21.75547981262207,23.092843176556606,21.475565373173634,22.393060241740013,5606729
2008-11-20,21.522216796875,21.92653410024165,20.604722015166427,21.77102679611515,5080395
2008-11-21,22.890682220458984,23.606016303498702,20.83798478377162,21.382260395553562,8350092
2008-11-24,23.466053009033203,23.839270036151248,22.29974848103784,23.574906832791363,5420119
2008-11-25,22.890682220458984,23.99478459762866,22.704074704798398,23.714872269536283,5453771
2008-11-26,23.403858184814453,23.761524180147006,22.470814256952444,23.13949489490567,5246053
2008-11-27,23.403858184814453,23.403858184814453,23.403858184814453,23.403858184814453,0
2008-11-28,23.030637741088867,23.48161063704299,22.113145014415135,22.704074070505435,8464961
2008-12-01,22.844030380249023,24.383552370235257,22.75072556981287,23.48161079082597,5733003
2008-12-02,22.641864776611328,22.890676848302,21.926530861451578,22.672967076523594,5879324
2008-12-03,23.326107025146484,23.62157054547463,22.15980199026965,22.85958501119575,6430656
2008-12-04,24.445758819580078,24.570165956641443,20.682480361831896,20.682480361831896,4648185
2008-12-05,24.150287628173828,25.316592303523816,23.34164887625013,23.34164887625013,5338962
2008-12-08,24.21249008178711,25.005577681536906,23.170592505741585,24.803419048495975,11709287
2008-12-10,23.82371711730957,25.347689519522778,23.481602413369437,25.347689519522778,11172070
2008-12-11,23.559371948242188,24.243603927264687,23.18615258768118,24.243603927264687,9867592
2008-12-12,22.82847785949707,23.092841121696374,22.330853639781726,22.983985164507764,9847702
2008-12-15,23.20170021057129,23.714875698546315,23.015092667928517,23.606019716768895,5741641
2008-12-16,24.088092803955078,24.383556327282612,22.082046436239978,23.32610726194092,9183505
2008-12-17,24.056983947753906,24.725666591480895,23.419403607159413,24.725666591480895,8720755
2008-12-18,24.772314071655273,25.03667727942373,23.51270473857434,23.51270473857434,12640018
2008-12-19,25.969730377197266,26.280745036473764,24.741222894895714,25.503208388282513,10050607
2008-12-22,25.985280990600586,26.20299082571754,25.083337231968766,25.083337231968766,6524631
2008-12-23,25.45655632019043,26.234093011030463,25.26994877991078,25.814224463498803,5151765
2008-12-24,25.02112579345703,25.798662147953316,20.993485789804392,20.993485789804392,13318746
2008-12-26,25.067785263061523,26.389597494502475,24.41465577893017,26.389597494502475,5480531
2008-12-29,25.59650993347168,25.798668592458995,24.570161267314287,25.34769781603915,3418418
2008-12-30,25.549856185913086,25.96972676115455,24.60126118536215,25.534305033273984,4868199
2008-12-31,25.860858917236328,26.249627008536862,25.28548340763267,26.249627008536862,4396180
2009-01-02,26.234088897705078,26.669510641826307,25.736466759113156,26.669510641826307,3976548
2009-01-05,25.643165588378906,26.669514426867366,25.316599761241225,26.669514426867366,4505326
2009-01-06,25.45655632019043,26.62286346565374,25.036687772658773,26.62286346565374,3969700
2009-01-07,24.119184494018555,26.342939930455312,22.59521394784157,26.342939930455312,12109220
2009-01-09,23.994781494140625,26.1252323141012,22.79737445941194,26.1252323141012,5272587
2009-01-12,23.357202529907227,24.570160787765804,22.42415868964809,24.570160787765804,6595708
2009-01-13,23.015087127685547,23.621565186387567,22.672970218057344,23.326101733092,4104761
2009-01-14,23.061737060546875,23.4505052934636,22.42415673672292,23.4505052934636,2777281
2009-01-15,22.71961784362793,23.061734697216103,22.237546971575192,22.85957608049737,3693599
2009-01-16,23.434959411621094,23.777076377193342,22.54856890678901,23.512713075687227,2131503
2009-01-19,24.33690071105957,24.53905937343902,23.341652224629605,24.072537436376066,2587926
2009-01-20,27.05828094482422,27.680310246369388,23.32610513555319,24.368002950119497,19101726
2009-01-21,25.25438690185547,27.649200580225784,24.91227005945903,27.649200580225784,11311625
2009-01-22,26.451801300048828,26.809467284506255,24.943379485522176,26.06303300859381,10535551
2009-01-23,26.82501983642578,27.151585640112863,25.62761259264086,26.887222344460685,7005930
2009-01-27,27.695859909057617,28.069077048042733,25.814220951387387,26.747264853451668,8487928
2009-01-28,28.317886352539062,28.457842502048216,27.36929139155051,28.27123500577027,6636133
2009-01-29,28.131269454956055,28.893256722146635,27.073820922547995,28.893256722146635,13844487
2009-01-30,27.447044372558594,27.664754167505194,26.747261532885638,27.649205125096856,4578388
2009-02-02,26.00083351135254,27.680314126468204,25.627616299950187,27.369299432099012,6678800
